left,right,bottom,top,경찰서,CCTV,보안등,유흥주점,최종점수,점수등급
35.20812404679157,35.209591994165976,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.20665607287806,35.20812404679157,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.20518807242593,35.20665607287806,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.20372004543569,35.20518807242593,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.20225199190778,35.20372004543569,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.20078391184271,35.20225199190778,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.19931580524098,35.20078391184271,128.95374907654505,128.9555457071133,0.0,0.0,1.0,0.0,0.0927,2
35.19784767210304,35.19931580524098,128.95374907654505,128.9555457071133,0.0,0.0,1.0,0.0,0.0927,2
35.19637951242939,35.19784767210304,128.95374907654505,128.9555457071133,0.0,0.0,1.0,0.0,0.0927,2
35.19491132622051,35.19637951242939,128.95374907654505,128.9555457071133,0.0,0.0,1.0,0.0,0.0927,2
35.193443113476896,35.19491132622051,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.19197487419903,35.193443113476896,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.190506608387395,35.19197487419903,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.18903831604246,35.190506608387395,128.95374907654505,128.9555457071133,1.0,0.0,0.0,0.0,0.3593,1
35.187569997164736,35.18903831604246,128.95374907654505,128.9555457071133,1.0,0.0,0.0,0.0,0.3593,1
35.18610165175469,35.187569997164736,128.95374907654505,128.9555457071133,1.0,0.0,0.0,0.0,0.3593,1
35.18463327981279,35.18610165175469,128.95374907654505,128.9555457071133,1.0,1.0,0.0,0.0,0.5814,1
35.18316488133957,35.18463327981279,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.18169645633548,35.18316488133957,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.338667379372055,35.34013296283843,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.18022800480101,35.18169645633548,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.33720176932383,35.338667379372055,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.17875952673665,35.18022800480101,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.33573613269425,35.33720176932383,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.17729102214288,35.17875952673665,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.33427046948376,35.33573613269425,129.28971899280577,129.29151562337398,0.0,0.0,1.0,0.0,0.0927,2
35.17582249102019,35.17729102214288,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.332804779692864,35.33427046948376,129.28971899280577,129.29151562337398,0.0,0.0,1.0,0.0,0.0927,2
35.17435393336907,35.17582249102019,128.95374907654505,128.9555457071133,1.0,1.0,0.0,0.0,0.5814,1
35.33133906332203,35.332804779692864,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.17288534919,35.17435393336907,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.32987332037173,35.33133906332203,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.17141673848346,35.17288534919,128.95374907654505,128.9555457071133,1.0,1.0,1.0,0.0,0.6741,1
35.32840755084244,35.32987332037173,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.16994810124994,35.17141673848346,128.95374907654505,128.9555457071133,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.32694175473466,35.32840755084244,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.16847943748993,35.16994810124994,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.32547593204883,35.32694175473466,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.16701074720391,35.16847943748993,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.324010082785456,35.32547593204883,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.165542030392366,35.16701074720391,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.32254420694502,35.324010082785456,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.1640732870558,35.165542030392366,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.32107830452797,35.32254420694502,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.16260451719467,35.1640732870558,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.31961237553481,35.32107830452797,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.16113572080949,35.16260451719467,128.95374907654505,128.9555457071133,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.318146419966006,35.31961237553481,129.28971899280577,129.29151562337398,0.0,0.0,0.0,0.0,0.0,0
35.15966689790073,35.16113572080949,128.95374907654505,128.9555457071133,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.15819804846887,35.15966689790073,128.95374907654505,128.9555457071133,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.15672917251441,35.15819804846887,128.95374907654505,128.9555457071133,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.15526027003784,35.15672917251441,128.95374907654505,128.9555457071133,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.15379134103963,35.15526027003784,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.152322385520286,35.15379134103963,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.15085340348028,35.152322385520286,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.1493843949201,35.15085340348028,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.14791535984024,35.1493843949201,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.146446298241194,35.14791535984024,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.14497721012342,35.146446298241194,128.95374907654505,128.9555457071133,0.0,1.0,0.0,0.0,0.2221,2
35.143508095487434,35.14497721012342,128.95374907654505,128.9555457071133,0.0,0.0,0.0,0.0,0.0,0
35.22427000815329,35.2257376635657,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.22280232619646,35.22427000815329,128.95734233768155,128.95913896824976,0.0,0.0,1.0,0.0,0.0927,2
35.221334617695696,35.22280232619646,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.21986688265147,35.221334617695696,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.218399121064294,35.21986688265147,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.21693133293463,35.218399121064294,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.215463518262965,35.21693133293463,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.21399567704979,35.215463518262965,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.21252780929558,35.21399567704979,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.21105991500081,35.21252780929558,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.209591994165976,35.21105991500081,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.20812404679157,35.209591994165976,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.20665607287806,35.20812404679157,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.20518807242593,35.20665607287806,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.20372004543569,35.20518807242593,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.20225199190778,35.20372004543569,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.20078391184271,35.20225199190778,128.95734233768155,128.95913896824976,0.0,0.0,1.0,0.0,0.0927,2
35.19931580524098,35.20078391184271,128.95734233768155,128.95913896824976,0.0,0.0,1.0,0.0,0.0927,2
35.19784767210304,35.19931580524098,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.19637951242939,35.19784767210304,128.95734233768155,128.95913896824976,0.0,0.0,1.0,0.0,0.0927,2
35.19491132622051,35.19637951242939,128.95734233768155,128.95913896824976,0.0,0.0,1.0,0.0,0.0927,2
35.193443113476896,35.19491132622051,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.19197487419903,35.193443113476896,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.190506608387395,35.19197487419903,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.18903831604246,35.190506608387395,128.95734233768155,128.95913896824976,1.0,1.0,0.0,0.0,0.5814,1
35.187569997164736,35.18903831604246,128.95734233768155,128.95913896824976,1.0,1.0,0.0,0.0,0.5814,1
35.18610165175469,35.187569997164736,128.95734233768155,128.95913896824976,1.0,1.0,0.0,0.0,0.5814,1
35.18463327981279,35.18610165175469,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.18316488133957,35.18463327981279,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.18169645633548,35.18316488133957,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.18022800480101,35.18169645633548,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.33720176932383,35.338667379372055,129.29331225394225,129.29510888451046,0.0,1.0,0.0,0.0,0.2221,2
35.17875952673665,35.18022800480101,128.95734233768155,128.95913896824976,1.0,1.0,0.0,0.0,0.5814,1
35.33573613269425,35.33720176932383,129.29331225394225,129.29510888451046,0.0,1.0,0.0,0.0,0.2221,2
35.17729102214288,35.17875952673665,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.33427046948376,35.33573613269425,129.29331225394225,129.29510888451046,0.0,1.0,0.0,0.0,0.2221,2
35.17582249102019,35.17729102214288,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.332804779692864,35.33427046948376,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.17435393336907,35.17582249102019,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.33133906332203,35.332804779692864,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.17288534919,35.17435393336907,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.32987332037173,35.33133906332203,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.17141673848346,35.17288534919,128.95734233768155,128.95913896824976,1.0,1.0,1.0,0.0,0.6741,1
35.32840755084244,35.32987332037173,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.16994810124994,35.17141673848346,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.32694175473466,35.32840755084244,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.16847943748993,35.16994810124994,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.32547593204883,35.32694175473466,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.16701074720391,35.16847943748993,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.324010082785456,35.32547593204883,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.165542030392366,35.16701074720391,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.32254420694502,35.324010082785456,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.1640732870558,35.165542030392366,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.32107830452797,35.32254420694502,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.16260451719467,35.1640732870558,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.31961237553481,35.32107830452797,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.16113572080949,35.16260451719467,128.95734233768155,128.95913896824976,0.0,1.0,1.0,0.0,0.3147999999999999,1
35.318146419966006,35.31961237553481,129.29331225394225,129.29510888451046,0.0,0.0,0.0,0.0,0.0,0
35.15966689790073,35.16113572080949,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.15819804846887,35.15966689790073,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.15672917251441,35.15819804846887,128.95734233768155,128.95913896824976,0.0,1.0,0.0,0.0,0.2221,2
35.15526027003784,35.15672917251441,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.15379134103963,35.15526027003784,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.152322385520286,35.15379134103963,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.15085340348028,35.152322385520286,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.1493843949201,35.15085340348028,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.14791535984024,35.1493843949201,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.146446298241194,35.14791535984024,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.14497721012342,35.146446298241194,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.143508095487434,35.14497721012342,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.142038954333714,35.143508095487434,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.14056978666274,35.142038954333714,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.121468194092444,35.122937706443246,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.11999865523121,35.121468194092444,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.11852908986005,35.11999865523121,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.11705949797945,35.11852908986005,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.115589879589905,35.11705949797945,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.11412023469189,35.115589879589905,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.112650563285904,35.11412023469189,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.11118086537243,35.112650563285904,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.10971114095196,35.11118086537243,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.10824139002498,35.10971114095196,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.106771612591984,35.10824139002498,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.105301808653465,35.106771612591984,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.1038319782099,35.105301808653465,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.102362121261784,35.1038319782099,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.10089223780961,35.102362121261784,129.12442898052777,129.126225611096,0.0,1.0,0.0,0.0,0.2221,2
35.09942232785386,35.10089223780961,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.09648242843361,35.09795239139504,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.093542423004955,35.09501243897008,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.09207238053869,35.093542423004955,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.0906023115718,35.09207238053869,129.12442898052777,129.126225611096,0.0,0.0,0.0,0.0,0.0,0
35.366508919194175,35.36797399751495,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.3650438142825,35.366508919194175,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.36357868278041,35.3650438142825,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.36211352468838,35.36357868278041,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.360648340006875,35.36211352468838,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.34599503087591,35.347460481425905,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.3445295537417,35.34599503087591,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.34306405002373,35.3445295537417,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.34159851972248,35.34306405002373,129.126225611096,129.12802224166424,0.0,0.0,1.0,0.0,0.0927,2
35.34013296283843,35.34159851972248,129.126225611096,129.12802224166424,0.0,0.0,1.0,0.0,0.0927,2
35.338667379372055,35.34013296283843,129.126225611096,129.12802224166424,0.0,0.0,1.0,0.0,0.0927,2
35.33720176932383,35.338667379372055,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.33573613269425,35.33720176932383,129.126225611096,129.12802224166424,0.0,0.0,1.0,0.0,0.0927,2
35.33427046948376,35.33573613269425,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.332804779692864,35.33427046948376,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.33133906332203,35.332804779692864,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.32987332037173,35.33133906332203,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.32840755084244,35.32987332037173,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.32694175473466,35.32840755084244,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.32547593204883,35.32694175473466,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.324010082785456,35.32547593204883,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.32254420694502,35.324010082785456,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.32107830452797,35.32254420694502,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.31961237553481,35.32107830452797,129.126225611096,129.12802224166424,0.0,0.0,1.0,0.0,0.0927,2
35.318146419966006,35.31961237553481,129.126225611096,129.12802224166424,0.0,0.0,1.0,0.0,0.0927,2
35.31668043782204,35.318146419966006,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.315214429103385,35.31668043782204,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.31374839381053,35.315214429103385,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.31228233194393,35.31374839381053,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.31081624350409,35.31228233194393,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.30935012849149,35.31081624350409,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.30788398690657,35.30935012849149,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.30641781874985,35.30788398690657,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.30495162402179,35.30641781874985,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.30348540272286,35.30495162402179,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.302019154853575,35.30348540272286,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.300552880414365,35.302019154853575,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.29908657940573,35.300552880414365,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.29762025182817,35.29908657940573,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.296153897682146,35.29762025182817,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.13910059247501,35.14056978666274,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.294687516968125,35.296153897682146,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.13763137177101,35.13910059247501,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.13616212455121,35.13763137177101,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.29322110968659,35.294687516968125,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.13469285081613,35.13616212455121,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.29175467583804,35.29322110968659,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.133223550566235,35.13469285081613,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.29028821542294,35.29175467583804,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.13175422380201,35.133223550566235,128.95734233768155,128.95913896824976,0.0,0.0,0.0,0.0,0.0,0
35.28882172844177,35.29028821542294,129.126225611096,129.12802224166424,0.0,0.0,0.0,0.0,0.0,0
35.13028487052396,35.13175422380201,128.95734233768155,128.95913896824976,1.0,0.0,0.0,0.0,0.3593,1
