위도,경도
35.110187,129.02996
35.110187,129.038694
35.101862,129.034732
35.101072,129.034524
35.1109278,129.0349333
35.10372443,129.0276922
35.10980797,129.0324972
35.11444226,129.0315024
35.1070099,129.0308266
35.10334637,129.0293891
35.10363378,129.0335325
35.11274699,129.0337151
35.11187807,129.037374
35.10177865,129.0315214
35.10688747,129.0333984
35.10180553,129.0236663
35.11153975,129.0293949
35.11056152,129.0294759
35.11250073,129.0312041
35.10721828,129.0347358
35.10670693,129.0237261
35.10542545,129.0279317
35.10657167,129.037606
35.11265012,129.0349761
35.10493407,129.0275686
35.10729499,129.0260699
35.10832498,129.023538
35.10764734,129.0256926
35.10864427,129.034394
35.1090424,129.0330089
35.10963442,129.0333877
35.10384341,129.0347878
35.10179453,129.0342281
35.1053137,129.0287931
35.10253128,129.0214341
35.10347839,129.0262386
35.10826779,129.0228611
35.10570708,129.0261797
35.09757044,129.0260134
35.09743966,129.0284444
35.09725344,129.035681
35.11149036,129.0332014
35.11327144,129.0331798
35.10972618,129.0300649
35.09906517,129.0271645
35.11260038,129.0360058
35.10143224,129.0287451
35.10416297,129.0271197
35.10804818,129.035331
35.09948489,129.0285784
35.10700402,129.024931
35.11024595,129.0362543
35.10575702,129.0279355
35.11035075,129.0358094
35.10929581,129.0361648
35.11381299,129.0350621
35.1050604,129.0217334
35.10638358,129.0273282
35.10721828,129.0347358
35.10809836,129.0312659
35.10239677,129.0305586
35.10214715,129.0286751
35.1108514,129.0371204
35.11401106,129.0320664
35.10564141,129.0260114
35.10399866,129.0324099
35.11153694,129.0390106
35.1069128,129.0243497
35.10660885,129.0315273
35.10618247,129.0246957
35.10036251,129.0265387
35.1137893,129.0356142
35.113408,129.0312705
35.10375496,129.0340443
35.10232499,129.02278
35.11182336,129.035267
35.10655413,129.0341446
35.09766321,129.032314
35.10662314,129.0270139
35.10255296,129.0263955
35.10022056,129.035654
35.10564627,129.0308893
35.10334562,129.0287881
35.10775685,129.0346483
35.10420588,129.0280024
35.1137453,129.0335118
35.111414,129.0289399
35.10612197,129.033046
35.1009583,129.033795
35.10377349,129.0238948
35.111393,129.0338482
35.10831315,129.0304948
35.11047478,129.0327155
35.10147141,129.0304962
35.10344118,129.0306152
35.10643384,129.0329354
35.09886051,129.0269006
35.11264447,129.0368141
35.10048181,129.0243617
35.10790835,129.0335686
35.10599481,129.0350387
35.10424066,129.0310912
35.10666626,129.0302522
35.10400525,129.029866
35.10337044,129.0262272
35.10152564,129.0244533
35.09933332,129.0264342
35.09937721,129.0304881
35.10040102,129.029838
35.10977657,129.0365146
35.11155736,129.032216
35.10937794,129.0317013
35.11125175,129.0323839
35.10830935,129.036092
35.11002508,129.0270675
35.10983749,129.025352
35.11220497,129.0307844
35.10615887,129.0276165
35.10754336,129.0232862
35.10832552,129.0239372
35.10887128,129.0307456
35.10762628,129.0381279
35.10801011,129.0369531
35.10111875,129.0283075
35.10773779,129.0351391
35.10743438,129.0244152
35.11111407,129.02963
35.1086267,129.0384424
35.10129095,129.0350226
35.10806504,129.0338971
35.10821336,129.0340806
35.10834242,129.0336934
35.10676853,129.0293116
35.10337317,129.0335962
35.10585723,129.0299163
35.106582,129.0311932
35.10355743,129.0311554
35.1044847,129.035238
35.10218783,129.0258119
35.10195513,129.028087
35.10255241,129.0244875
35.10038946,129.0380442
35.10050047,129.033367
35.10575033,129.0229436
35.09715494,129.0338189
35.10692048,129.033794
35.09766321,129.032314
35.1044847,129.035238
35.1097431,129.0303461
35.11185311,129.0332806
35.10540464,129.02508
35.10600661,129.0265907
35.10558601,129.0269531
35.10477889,129.0269331
35.0979328,129.0269785
35.0986296,129.0314345
35.09867666,129.0342164
35.09979755,129.0316477
35.0989603,129.0269689
35.09906067,129.0328136
35.09633507,129.026382
35.10986487,129.034477
35.09664996,129.0351266
35.10693283,129.034347
35.10762001,129.0307715
35.10619988,129.0292581
35.10621812,129.0255827
35.09825449,129.028219
35.10742179,129.0359252
35.10022056,129.035654
35.10688747,129.0333984
35.10599481,129.0350387
35.10721828,129.0347358
35.10359856,129.0319789
35.09933332,129.0264342
35.10169468,129.0253391
35.09999657,129.0247094
35.10180553,129.0236663
35.10036251,129.0265387
35.09938825,129.03112
35.09867666,129.0342164
35.09948489,129.0285784
35.10214715,129.0286751
35.09699416,129.0298632
35.09896773,129.0288946
35.09743966,129.0284444
35.0986296,129.0314345
35.09725344,129.035681
35.0979328,129.0269785
35.09633507,129.026382
35.09825449,129.028219
35.11265012,129.0349761
35.1108514,129.0371204
35.11105005,129.0360242
35.11147093,129.036934
35.11327144,129.0331798
35.11273163,129.0316222
35.11250073,129.0312041
35.11260038,129.0360058
35.11105005,129.0360242
35.0979328,129.0269785
35.10493407,129.0275686
35.10419502,129.0269275
35.10805255,129.0249569
35.10366471,129.0258748
35.10771696,129.0241152
35.10662693,129.0248471
35.10120579,129.0228839
35.10081267,129.0297956
35.111348,129.030943
35.10974317,129.0342107
35.10597812,129.0371043
35.10206292,129.0220673
35.10111573,129.0280574
35.0971939,129.034719
35.10940837,129.0303159
35.11033535,129.0309267
35.09930674,129.0359777
35.09978048,129.0373887
35.10257271,129.0379012
35.10482083,129.0347551
35.10521898,129.0284223
35.10764977,129.0294256
35.10607045,129.0242806
35.10377795,129.0253558
35.1125523,129.0281096
35.11002508,129.0270675
35.10325923,129.0272727
35.10244854,129.0263886
35.10071919,129.0256878
35.10239564,129.0293348
35.1005563,129.0287453
35.09961345,129.0292965
35.09815648,129.0321333
35.11494169,129.0339627
35.11516819,129.0335691
35.11464833,129.0328421
35.11237021,129.0364036
35.10955509,129.036395
35.11094987,129.0342627
35.11224312,129.0297984
35.10853941,129.0303294
35.10817618,129.029678
35.10982422,129.0315281
35.10963,129.035
35.111348,129.030943
35.10660885,129.0315273
35.10111573,129.0280574
35.09757044,129.0260134
35.09815648,129.0321333
35.09937721,129.0304881
35.0979819,129.0341597
35.09830429,129.025457
35.10937794,129.0317013
35.10366471,129.0258748
35.11153694,129.0390106
35.09930674,129.0359777
35.10179453,129.0342281
35.10809836,129.0312659
35.1059082,129.0307466
35.10764977,129.0294256
35.11002508,129.0270675
35.10662314,129.0270139
35.10255296,129.0263955
35.0993941,129.0258173
35.10048181,129.0243617
35.11149036,129.0332014
35.10160408,129.0367674
35.10045876,129.0347783
35.10521898,129.0284223
35.10430785,129.0300928
35.10790232,129.0261814
35.10783946,129.0251973
35.10739633,129.024967
35.10591703,129.0220266
35.10433701,129.0223121
35.10854531,129.0263158
35.25846,129.0511
35.2489,129.058
35.25929,129.08778
35.27135,129.08985
35.21717,129.10766
35.22221,129.0886
35.223,129.09
35.21588,129.0936
35.2682,129.08826
35.21962,129.09015
35.2257,129.092
35.2214,129.11112
35.25133,129.05667
35.25658,129.0869
35.262,129.08625
35.2254,129.09626
35.22886,129.1159
35.22896,129.08758
35.2289,129.08758
35.228,129.08758
35.2147,129.1016
35.2687,129.09311
35.2347,129.08529
35.2324,129.0847
35.217,129.09258
35.2339,129.08338
35.2156,129.09439
35.2155,129.0984
35.2152,129.09791
35.2312,129.07659
35.2292,129.0856
35.2284,129.08013
35.243,129.0946
35.2477,129.08559
35.2669,129.089
35.2192,129.1018
35.26994,129.0928
35.23917,129.0951
35.21778,129.09342
35.21803,129.0932
35.21706,129.09381
35.21769,129.09333
35.21669,129.0933
35.21607,129.09417
35.21654,129.09283
35.27674,129.11161
35.27737,129.11316
35.27581,129.11314
35.25126,129.05425
35.21988,129.09942
35.21588,129.10085
35.2162,129.10195
35.21564,129.1016
35.21572,129.10165
35.21563,129.10187
35.21551,129.10252
35.21554,129.10312
35.21602,129.10418
35.21251,129.10776
35.21668,129.09418
35.21616,129.09374
35.21668,129.0933
35.21711,129.09317
35.21715,129.09271
35.21715,129.09271
35.21668,129.0933
35.21732,129.09299
35.21754,129.09203
35.21711,129.0922
35.218,129.09154
35.2157,129.09453
35.28166,129.07592
35.28236,129.07276
35.28143,129.08618
35.27596,129.09242
35.27143,129.08661
35.27143,129.0866
35.25457,129.09018
35.25575,129.08428
35.24471,129.08391
35.22762,129.07572
35.22332,129.09116
35.23746,129.09346
35.26553,129.10944
35.22476,129.11424
35.2285,129.11705
35.22696,129.11536
35.22672,129.11589
35.22864,129.11469
35.22879,129.11657
35.22742,129.1167
35.22969,129.11622
35.22695,129.11416
35.22769,129.11723
35.22699,129.11737
35.25792,129.08592
35.217,129.09622
35.21498,129.1167
35.27787,129.08975
35.21537,129.11604
35.21601,129.11722
35.21678,129.11182
35.23695,129.08203
35.23756,129.08063
35.22435,129.11308
35.2397,129.08111
35.21984,129.10978
35.22034,129.11006
35.27332143,129.087512
35.26529896,129.087948
35.22400205,129.0941539
35.215708,129.0993
35.2337527,129.08772
35.23692004,129.081202
35.225702,129.11531
35.216375,129.09693
35.2194855,129.0992
35.2172736,129.097883
35.21692,129.09532
35.2132,129.10015
35.21488,129.10282
35.21557,129.10381
35.21531,129.10804
35.22519,129.0908
35.2255,129.09103
35.21575,129.10294
35.21348,129.10284
35.22485,129.09452
35.22203,129.08944
35.24246,129.09496
35.22573,129.08285
35.23296,129.0863
35.24327,129.088
35.26062,129.08563
35.24427,129.05612
35.22027,129.1118
35.22555,129.09695
35.2247,129.0969
35.22641,129.09587
35.21627,129.09897
35.21079,129.10739
35.21405,129.10287
35.21308,129.1057
35.21378,129.1071
35.22437,129.09191
35.24042,129.0939
35.22103,129.08987
35.22519,129.09341
35.23256,129.08901
35.26829,129.09004
35.2197,129.08894
35.23656,129.08712
35.2421,129.083
35.24099,129.08307
35.228,129.09177
35.21583,129.1023
35.22587,129.09121
35.23863,129.0889
35.23652,129.08446
35.22676,129.07645
35.29916,129.11492
35.21699,129.0994
35.22021,129.1125
35.2318,129.086
35.23169,129.08433
35.23319,129.08773
35.2177,129.09586
35.23891,129.08736
35.23086,129.08939
35.23763,129.088
35.21815,129.10528
35.27355,129.09103
35.26185,129.0873
35.28407,129.09453
35.28417,129.0948
35.21188,129.1028
35.28488,129.0951
35.28338,129.09427
35.23551,129.0844
35.23687,129.08304
35.2158,129.09681
35.22124,129.08729
35.26325,129.08661
35.24414,129.08976
35.22042,129.08823
35.2168,129.10638
35.2354,129.0869
35.22242,129.09556
35.26776,129.0882
35.2748,129.08999
35.21112,129.1059
35.21359,129.10356
35.22552,129.09474
35.26332,129.08964
35.22602,129.08451
35.21587,129.09333
35.21612,129.09818
35.23015,129.09401
35.21986,129.09159
35.2389,129.08551
35.2293,129.1199
35.2259,129.11811
35.29544,129.11128
35.26619,129.0907
35.22949,129.1196
35.229,129.12
35.22037,129.11113
35.22013,129.11152
35.22082,129.11168
35.22172,129.11147
35.22034,129.1082
35.22065,129.10852
35.2206,129.10936
35.21982,129.11046
35.22111,129.11019
35.22157,129.11105
35.22211,129.11154
35.22146,129.11186
35.22199,129.11214
35.22159,129.11144
35.22159,129.10415
35.21356,129.08698
35.24362,129.06224
35.26956,129.09117
35.24765,129.10594
35.24757,129.10206
35.24757,129.10206
35.2257,129.09144
35.21751,129.10453
35.215,129.10036
35.2462,129.08987
35.27079,129.08749
35.22253,129.0897
35.22253,129.0897
35.21665,129.10841
35.22835,129.12438
35.24153,129.09452
35.22005,129.11038
35.21913,129.10336
35.21905,129.10386
35.22852,129.09507
35.22408,129.11528
35.22582,129.11684
35.22836,129.11681
35.22783,129.11661
35.22864,129.11559
35.22885,129.11502
35.23905,129.09333
35.22676,129.11633
35.02868,129.08856
35.25887,129.08867
35.25887,129.08867
35.25941,129.08867
35.25991,129.08762
35.2399,129.0938
35.2378,129.0932
35.2386,129.0934
35.2514,129.0482
35.2296,129.0831
35.2333,129.0859
35.2317,129.0969
35.2298,129.0845
35.2211,129.1075
35.2773,129.0844
35.2252,129.0823
35.2454,129.0854
35.2397,129.1327
35.2443,129.1368
35.2269,129.1099
35.2604,129.1185
35.2195,129.0976
35.2184,129.0981
35.2187,129.0978
35.2194,129.0962
35.2514,129.11
35.2269,129.1099
35.2453,129.1072
35.2217,129.0988
35.2443,129.0708
35.2311,129.0753
35.2354,129.0684
35.2607,129.0819
35.2688,129.0864
35.2525,129.0863
35.25256,129.09044
35.2515,129.09035
35.25249,129.09125
35.22395,129.09651
35.23037,129.07947
35.21763,129.09293
35.22048,129.112
35.2302302,129.1228056
35.217781,129.0998342
35.273056,129.0863115
35.274496,129.0881675
35.2266031,129.0856899
35.2796443,129.0867262
35.2199257,129.0869415
35.2187226,129.1042495
35.2256887,129.0955088
35.2765467,129.0866392
35.2273941,129.1181459
35.2374124,129.0872535
35.2419155,129.0852002
35.2180371,129.1028856
35.14241,129.05059
35.14241,129.05059
35.14219,129.04965
35.14219,129.04965
35.12376,129.04966
35.12345,129.04967
35.1337,129.04383
35.1295,129.0533
35.14222,129.04867
35.13794,129.05846
35.13769,129.04952
35.13345,129.05469
35.13523,129.05631
35.14159,129.05754
35.13821,129.05796
35.13928,129.06566
35.13928,129.06566
35.1179,129.03974
35.1294,129.04872
35.13306,129.04198
35.13289,129.04428
35.131,129.05522
35.13701,129.05885
35.13068,129.03962
35.13589,129.05698
35.1329,129.05062
35.1405,129.05144
35.13825,129.05073
35.12849,129.04632
35.11595,129.03703
35.1244,129.03676
35.11713,129.03544
35.13564,129.05983
35.1419,129.05283
35.14157,129.05138
35.1266,129.0421
35.12599,129.03906
35.11979,129.03969
35.13062,129.04046
35.12911,129.04598
35.13398,129.05283
35.141355,129.064177
35.134031,129.053891
35.134031,129.053891
35.124427,129.033473
35.124427,129.033473
35.12398,129.04002
35.12398,129.04002
35.12398,129.04002
35.119867,129.038248
35.119867,129.038248
35.131368,129.039531
35.131368,129.039531
35.131368,129.039531
35.1191,129.032938
35.1191,129.032938
35.1191,129.032938
35.1191,129.032938
35.14297,129.0397
35.14297,129.0397
35.14297,129.0397
35.14297,129.0397
35.14297,129.0397
35.14297,129.0397
35.14512,129.0458
35.14512,129.0458
35.14512,129.0458
35.13524,129.03992
35.13524,129.03992
35.12832,129.0355
35.12832,129.0355
35.12832,129.0355
35.13771,129.04925
35.13771,129.04925
35.13769,129.04952
35.13769,129.04952
35.13769,129.04952
35.1419,129.05283
35.1419,129.05283
35.1419,129.05283
35.14182,129.05181
35.14182,129.05181
35.14182,129.05181
35.14059,129.05261
35.14059,129.05261
35.13916,129.05871
35.13916,129.05871
35.13916,129.05871
35.13727,129.05466
35.13727,129.05466
35.13727,129.05466
35.13398,129.05283
35.13398,129.05283
35.1347,129.05306
35.1347,129.05306
35.13337,129.04838
35.13337,129.04838
35.13337,129.04838
35.13226,129.04158
35.13226,129.04158
35.13226,129.04158
35.13226,129.04158
35.13176,129.03899
35.13176,129.03899
35.12599,129.03906
35.12599,129.03906
35.12599,129.03906
35.12599,129.03906
35.12176,129.03453
35.1213,129.04058
35.1213,129.04058
35.1213,129.04058
35.1213,129.04058
35.14222,129.04867
35.14222,129.04867
35.14222,129.04867
35.14222,129.04867
35.1247,129.04206
35.1247,129.04206
35.1247,129.04206
35.11713,129.03544
35.11713,129.03544
35.11713,129.03544
35.12739,129.04269
35.13924,129.04891
35.13924,129.04891
35.11831,129.03566
35.11831,129.03566
35.11831,129.03566
35.12298,129.04272
35.12298,129.04272
35.12298,129.04272
35.1419,129.05283
35.1419,129.05283
35.1295,129.0533
35.1295,129.0533
35.13794,129.05846
35.13794,129.05846
35.13794,129.05846
35.13828,129.05297
35.13828,129.05297
35.13828,129.05297
35.1344,129.05545
35.1344,129.05545
35.1344,129.05545
35.1344,129.05545
35.13153,129.05384
35.13153,129.05384
35.13605,129.05259
35.13605,129.05259
35.13605,129.05259
35.13995,129.05758
35.13995,129.05758
35.12638,129.04292
35.12638,129.04292
35.12638,129.04292
35.11701,129.04145
35.12482,129.04318
35.12482,129.04318
35.13236,129.04524
35.12851,129.04128
35.11612,129.03684
35.12076,129.03946
35.12182,129.03493
35.12182,129.03493
35.12182,129.03493
35.12182,129.03493
35.12456,129.03535
35.12456,129.03535
35.12456,129.03535
35.13399,129.0566
35.13399,129.0566
35.13399,129.0566
35.13399,129.0566
35.13399,129.0566
35.13399,129.0566
35.13599,129.05746
35.13599,129.05746
35.13599,129.05746
35.13599,129.05746
35.140963,129.047264
35.140963,129.047264
35.140963,129.047264
35.140963,129.047264
35.140963,129.047264
35.14057,129.048211
35.14057,129.048211
35.11474,129.03811
35.11474,129.03811
35.11474,129.03811
35.13207,129.05695
35.12637,129.0506
35.1344,129.05545
35.13337,129.04838
35.14057,129.048211
35.14057,129.048211
35.14057,129.048211
35.140933,129.04829
35.140933,129.04829
35.140933,129.04829
35.140933,129.04829
35.140933,129.04829
35.140041,129.05219
35.1266,129.0421
35.12621,129.04305
35.12638,129.04292
35.12638,129.04292
35.13255,129.04036
35.13255,129.04036
35.13255,129.04036
35.13255,129.04036
35.14172,129.0546
35.14172,129.0546
35.13604,129.06136
35.13604,129.06136
35.13604,129.06136
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.11889,129.04043
35.12019,129.03912
35.12019,129.03912
35.12019,129.03912
35.12019,129.03912
35.12019,129.03912
35.13771,129.04925
35.13636,129.05213
35.12545,129.04206
35.12329,129.03714
35.12872,129.04304
35.1402,129.05831
35.14312,129.04855
35.1263,129.03604
35.1419,129.05283
35.13108,129.05573
35.12362,129.04716
35.12362,129.04716
35.12362,129.04716
35.12362,129.04716
35.13896,129.05588
35.12823,129.03777
35.13537,129.05345
35.1309,129.04582
35.12348,129.03842
35.12279,129.03944
35.12606,129.03591
35.13566,129.04382
35.13946,129.05828
35.13012,129.04035
35.12794,129.04273
35.12744,129.04093
35.11325,129.03696
35.12946,129.04726
35.13395,129.05777
35.11669,129.03881
35.1207,129.04267
35.13226,129.04158
35.11807,129.03439
35.12669,129.0342
35.13223,129.04975
35.13223,129.04975
35.13487,129.05738
35.11877,129.03825
35.12625,129.04191
35.12625,129.04191
35.12625,129.04191
35.12625,129.04191
35.12776,129.03627
35.12776,129.03627
35.12776,129.03627
35.12776,129.03627
35.1263,129.03604
35.1263,129.03604
35.12823,129.03777
35.12823,129.03777
35.12823,129.03777
35.13566,129.04382
35.13566,129.04382
35.13566,129.04382
35.13537,129.05345
35.13537,129.05345
35.13537,129.05345
35.13345,129.05469
35.13345,129.05469
35.13345,129.05469
35.13345,129.05469
35.13816,129.04836
35.13816,129.04836
35.13223,129.04975
35.13223,129.04975
35.13223,129.04975
35.12946,129.04726
35.12946,129.04726
35.12946,129.04726
35.12946,129.04726
35.12545,129.04206
35.12545,129.04206
35.12545,129.04206
35.12348,129.03842
35.12348,129.03842
35.115,129.03456
35.12623,129.035
35.12625,129.04191
35.13105,129.04212
35.12953,129.0395
35.13434,129.05584
35.13434,129.05584
35.13434,129.05584
35.13126,129.0563
35.13709,129.05987
35.13969,129.05878
35.13969,129.05878
35.13969,129.05878
35.13969,129.05878
35.13823,129.05376
35.13823,129.05376
35.13823,129.05376
35.13823,129.05376
35.13068,129.03936
35.13068,129.03936
35.13068,129.03936
35.13068,129.03936
35.13068,129.03936
35.13532,129.04199
35.13532,129.04199
35.13532,129.04199
35.13532,129.04199
35.13578,129.04611
35.13578,129.04611
35.11856,129.03049
35.11856,129.03049
35.11856,129.03049
35.11856,129.03049
35.1318,129.04874
35.1318,129.04874
35.1318,129.04874
35.1318,129.04874
35.12348,129.03842
35.12953,129.0395
35.12953,129.0395
35.12953,129.0395
35.12953,129.0395
35.12623,129.035
35.12623,129.035
35.12623,129.035
35.12623,129.035
35.11833,129.03434
35.11833,129.03434
35.11833,129.03434
35.11877,129.03825
35.11877,129.03825
35.11877,129.03825
35.11877,129.03825
35.115,129.03456
35.115,129.03456
35.115,129.03456
35.11701,129.04145
35.11701,129.04145
35.11701,129.04145
35.11701,129.04145
35.13928,129.06566
35.13928,129.06566
35.13928,129.06566
35.11298,129.03804
35.12056,129.038261
35.12056,129.038261
35.13877,129.04735
35.12403,129.03769
35.12403,129.03769
35.116,129.0395
35.119665,129.040886
35.141355,129.064177
35.12677,129.04968
35.12677,129.04969
35.11977,129.04042
35.11977,129.04042
35.11977,129.04042
35.11977,129.04042
35.11977,129.04042
35.1321,129.04621
35.1321,129.04621
35.1321,129.04621
35.1321,129.04621
35.13852,129.05134
35.13852,129.05134
35.13852,129.05134
35.12739,129.04269
35.12739,129.04269
35.12739,129.04269
35.12176,129.03453
35.12176,129.03453
35.12176,129.03453
35.12176,129.03453
35.12442,129.03687
35.12465,129.04022
35.12465,129.04022
35.13632,129.05423
35.13632,129.05423
35.13632,129.05423
35.13706,129.05459
35.13706,129.05459
35.13706,129.05459
35.14037,129.05597
35.14037,129.05597
35.14037,129.05597
35.14037,129.05597
35.12829,129.03858
35.12829,129.03858
35.13359,129.043
35.13359,129.043
35.13359,129.043
35.1184,129.0497
35.11882,129.04971
35.11882,129.04972
35.11882,129.04973
35.11848,129.04974
35.11848,129.04975
35.13411,129.04976
35.13411,129.04977
35.11749,129.04978
35.13805,129.04979
35.13477,129.0498
35.120015,129.04981
35.11952,129.04982
35.13805,129.04983
35.13805,129.04984
35.13805,129.04985
35.12832,129.0355
35.12293,129.0329
35.12293,129.0329
35.12016,129.03144
35.12016,129.03144
35.12016,129.03144
35.11767,129.0332
35.11767,129.0332
35.11767,129.0332
35.11767,129.0332
35.11767,129.0332
35.119176,129.041413
35.119176,129.041413
35.119176,129.041413
35.135854,129.051626
35.135854,129.051626
35.135854,129.051626
35.135854,129.051626
35.135854,129.051626
35.1333288,129.0463354
35.1333288,129.0463354
35.1337,129.04383
35.1337,129.04383
35.1337,129.04383
35.1406,129.05499
35.1406,129.05499
35.1406,129.05499
35.13896,129.05588
35.13896,129.05588
35.13896,129.05588
35.13896,129.05588
35.13633,129.04781
35.13633,129.04781
35.13771,129.04925
35.13771,129.04925
35.13713,129.05694
35.13713,129.05694
35.13713,129.05694
35.13194,129.03908
35.11293,129.0375
35.11293,129.0375
35.11293,129.0375
35.12588,129.04005
35.12588,129.04005
35.12873,129.04397
35.12873,129.04397
35.12873,129.04397
35.12726,129.04386
35.12726,129.04386
35.13633,129.04642
35.13633,129.04642
35.13425,129.04434
35.13425,129.04434
35.13621,129.0654
35.13621,129.0654
35.13621,129.0654
35.13502,129.0448
35.13502,129.0448
35.13633,129.04781
35.1333288,129.0463354
35.1241429,129.0435545
35.1241429,129.0435545
35.1241429,129.0435545
35.1241429,129.0435545
35.1400703,129.0549752
35.1400703,129.0549752
35.1400703,129.0549752
35.138634,129.048826
35.138634,129.048826
35.138634,129.048826
35.1276708,129.0387417
35.1276708,129.0387417
35.1130492,129.0363686
35.1130492,129.0363686
35.1130492,129.0363686
35.139246,129.0530213
35.139246,129.0530213
35.1325497,129.0386012
35.121506,129.03823
35.121506,129.03823
35.121506,129.03823
35.133328,129.055637
35.133328,129.055637
35.122088,129.035971
35.122088,129.035971
35.122088,129.035971
35.122015,129.035687
35.122015,129.035687
35.1311601,129.0498202
35.1311601,129.0498202
35.1311601,129.0498202
35.1311601,129.0498202
35.129973,129.05027
35.129973,129.05027
35.129973,129.05027
35.14241,129.05059
35.13633,129.04781
35.13633,129.04781
35.12651,129.03524
35.13924,129.04891
35.13924,129.04891
35.13924,129.04891
35.13727,129.05466
35.12442,129.03687
35.12805,129.05142
35.12829,129.03858
35.1213,129.04058
35.11831,129.03566
35.14135,129.05107
35.135,129.06018
35.11367,129.03791
35.12298,129.04272
35.1247,129.04206
35.12729,129.0459
35.13482,129.05004
35.13895,129.05492
35.14037,129.05597
35.13176,129.03899
35.11638,129.03405
35.13678,129.05028
35.13828,129.05297
35.11833,129.03434
35.11856,129.03425
35.14182,129.05181
