위도,경도
35.15485761,129.0556738
35.17018163,129.0523169
35.15332402,129.0573239
35.15887453,129.0610519
35.15833469,129.0563716
35.15352724,129.0571931
35.15485761,129.0556738
35.15843553,129.0564275
35.14382928,129.0598902
35.15352724,129.0571931
35.15352838,129.0570455
35.15331978,129.0569501
35.15485761,129.0556738
35.15739501,129.0486258
35.15790431,129.0553487
35.15867627,129.0507792
35.15381667,129.0580442
35.15401652,129.0573206
35.15891638,129.0568106
35.16055139,129.0644774
35.15988276,129.0663807
35.15470741,129.060917
35.1524167,129.0248959
35.15367604,129.0573403
35.15837227,129.0609589
35.15493415,129.0555273
35.15861608,129.0566583
35.15274148,129.0566743
35.15274148,129.0566743
35.16100993,129.0582281
35.1596184,129.0565481
35.1598602,129.0664997
35.16005453,129.0505579
35.16081496,129.0562003
35.16011204,129.0562768
35.15391906,129.0564968
35.15241578,129.0575958
35.1531845,129.0581982
35.15819862,129.0562254
35.16099694,129.0583481
35.15391906,129.0564968
35.15472788,129.0568398
35.16113862,129.0552488
35.15500205,129.0574467
35.15485773,129.0603617
35.15670858,129.0573192
35.1543007,129.0566087
35.15433189,129.0563551
35.15247717,129.0575932
35.15430869,129.0567821
35.15515176,129.0571139
35.15384616,129.06113
35.15840728,129.0572957
35.15521593,129.056523
35.15353131,129.0573421
35.15367593,129.0571913
35.14917433,129.0581191
35.17195263,129.0584664
35.16030419,129.0564117
35.17253917,129.0701816
35.15515176,129.0571139
35.16011204,129.0562768
35.15474381,129.0569752
35.15713788,129.0575405
35.17145122,129.0691922
35.15366566,129.0575388
35.15512944,129.0558104
35.172128,129.0691691
35.15461312,129.0576153
35.15552856,129.0562299
35.15353131,129.0573421
35.15463273,129.056392
35.16106678,129.0557937
35.15734112,129.0483697
35.1600578,129.0506415
35.14244126,129.0557616
35.16011079,129.0565121
35.15552856,129.0562299
35.14703649,129.0608727
35.15367593,129.0571913
35.16037034,129.0584559
35.16052515,129.0646658
35.1543007,129.0566087
35.1545609,129.0574991
35.14346821,129.0590324
35.15493415,129.0555273
35.1586321,129.0570524
35.15432113,129.0564575
35.15976571,129.055746
35.16035972,129.0565632
35.16073154,129.0579101
35.15875169,129.0556277
35.16766305,129.0508633
35.15488344,129.0570389
35.1538797,129.0568861
35.16829171,129.0522745
35.15792172,129.0573825
35.16030419,129.0564117
35.15111846,129.020381
35.15200895,129.0581911
35.15200895,129.0581911
35.15415314,129.060652
35.15880439,129.0562305
35.14223057,129.0596112
35.1592309,129.0575786
35.15880466,129.0561226
35.15943522,129.0567141
35.17173775,129.0695854
35.15421302,129.0582587
35.15421302,129.0582587
35.16023981,129.0573581
35.15274148,129.0566743
35.14361583,129.0612603
35.15379983,129.0556376
35.15210612,129.0239335
35.16129781,129.0566457
35.16020992,129.0554034
35.15195127,129.0237484
35.16031704,129.0580768
35.15192893,129.0227761
35.15546348,129.0558398
35.15810176,129.0553545
35.15982104,129.0571971
35.14358632,129.0595867
35.15838431,129.0558937
35.15529744,129.0569351
35.15504622,129.057011
35.15801834,129.0563738
35.15947922,129.0566138
35.16054089,129.058052
35.14899956,129.0581322
35.15935034,129.0568503
35.15938662,129.0560315
35.15815169,129.0563957
35.17179871,129.0697785
35.15817862,129.0567943
35.15960024,129.0598881
35.15877669,129.0563366
35.16031072,129.0583405
35.16032304,129.056174
35.15840728,129.0572957
35.15932491,129.0569731
35.15833469,129.0563716
35.16009349,129.0658791
35.14398143,129.0595559
35.15894895,129.0590773
35.15332402,129.0573239
35.16031072,129.0583405
35.15554478,129.0603695
35.15554478,129.0603695
35.15554478,129.0603695
35.15217969,129.0231294
35.14157409,129.0623997
35.15570292,129.059693
35.15327382,129.0580625
35.15327382,129.0580625
35.15334487,129.0585771
35.15846684,129.0608217
35.15829852,129.0580767
35.15821771,129.0571009
35.1525643,129.0585814
35.15942157,129.0597307
35.15481397,129.060016
35.15286908,129.0247015
35.15481397,129.060016
35.15863589,129.0568589
35.15460924,129.0555085
35.15401757,129.0571361
35.17098603,129.069028
35.15412989,129.0609454
35.15577505,129.057571
35.15942157,129.0597307
35.16096816,129.0649053
35.14354535,129.0601318
35.15863589,129.0568589
35.16035287,129.0567196
35.15200895,129.0581911
35.1584398,129.058136
35.14475313,129.0599015
35.16025772,129.0576814
35.16061283,129.0558803
35.15399887,129.0575415
35.15366566,129.0575388
35.15853308,129.0564337
35.15415314,129.060652
35.15860951,129.0564414
35.15932491,129.0569731
35.15352838,129.0570455
35.1608377,129.0558016
35.15367604,129.0573403
35.14450318,129.0585187
35.15814243,129.0572324
35.15928274,129.0615201
35.17166118,129.069696
35.15287009,129.0245707
35.15926976,129.0499832
35.15415314,129.060652
35.1596184,129.0565481
35.15332192,129.0575301
35.15838392,129.0559939
35.16034708,129.0563111
35.15249007,129.0219025
35.15851332,129.0573645
35.14227005,129.0618915
35.1587886,129.0567914
35.15113064,129.0586114
35.15578616,129.0552443
35.17130274,129.069473
35.15855396,129.0561091
35.1529467,129.0572733
35.15314375,129.0571587
35.15420765,129.0561545
35.15950865,129.0570426
35.17160079,129.0690178
35.15437151,129.058549
35.16020992,129.0554034
35.15448097,129.0551567
35.15513474,129.0603504
35.1529467,129.0572733
35.1529467,129.0572733
35.15537068,129.0554017
35.1433866,129.0599496
35.15967926,129.0599519
35.15276122,129.057497
35.16012846,129.0566633
35.15917997,129.0589288
35.15276122,129.057497
35.14872133,129.0530351
35.15898363,129.0586405
35.17146334,129.0695352
35.15925725,129.0588603
35.15401652,129.0573206
35.15976365,129.0584844
35.15984065,129.0586622
35.15410243,129.0580497
35.15958558,129.0571242
35.15967926,129.0599519
35.15927304,129.058478
35.15858737,129.0563429
35.15469003,129.0582569
35.15892334,129.0589285
35.16054402,129.0577908
35.15846163,129.0582923
35.15276122,129.057497
35.15399887,129.0575415
35.15331859,129.0571495
35.15332192,129.0575301
35.15276122,129.057497
35.15200895,129.0581911
35.15243231,129.0585767
35.15485903,129.060197
35.15996648,129.0596116
35.15463051,129.0566606
35.15532411,129.0558916
35.15904648,129.0591946
35.15420765,129.0561545
35.15568023,129.054909
35.15930654,129.0561657
35.15416368,129.0587133
35.1537695,129.0582649
35.16043884,129.0589246
35.15650253,129.0600501
35.15815078,129.0545793
35.15411814,129.0611107
35.16116523,129.0570431
35.16980771,129.0505842
35.1605438,129.0596695
35.15917997,129.0589288
35.15962607,129.0593047
35.15855924,129.0582141
35.16588584,129.0404571
35.15916855,129.0570951
35.15758077,129.0485552
35.14875774,129.0537794
35.15212254,129.0507399
35.15240473,129.0568091
35.16568634,129.0393113
35.16568634,129.0393113
35.15485903,129.060197
35.15203871,129.0566598
35.14872133,129.0530351
35.15943907,129.056961
35.1808199,129.0471016
35.14934125,129.0202462
35.14256168,129.0595436
35.1553058,129.0560509
35.15992275,129.059788
35.16595052,129.0407669
35.15530709,129.0665057
35.16607615,129.0406951
35.1543007,129.0566087
35.15960024,129.0598881
35.15264687,129.057405
35.15882806,129.0620871
35.14251585,129.060273
35.16875169,129.0501336
35.16973808,129.0693723
35.14741216,129.0599972
35.15716169,129.0656881
35.16567572,129.041365
35.16095256,129.0562543
35.15864718,129.0581345
35.17183705,129.0585212
35.15219254,129.0492948
35.15671922,129.0582228
35.18168675,129.046842
35.1582088,129.0575795
35.16580436,129.040196
35.15462443,129.0562531
35.16062555,129.0584239
35.15817856,129.0637345
35.15476011,129.062046
35.17018307,129.0677111
35.15591076,129.0226033
35.14356579,129.0604963
35.15261732,129.0570685
35.17296699,129.0690973
35.16069533,129.056951
35.16590978,129.0406175
35.15291355,129.0583088
35.15206934,129.05866
35.17108933,129.069013
35.15995696,129.0601464
35.15549426,129.0230444
35.15687068,129.0575264
35.17541933,129.073504
35.16542363,129.039927
35.17620086,129.0742308
35.15469003,129.0582569
35.15700612,129.0250124
35.14788184,129.0671129
35.14697723,129.0611312
35.14188785,129.0584978
35.15582835,129.0233011
35.15982283,129.0505157
35.15829852,129.0580767
35.15888051,129.0507343
35.15493415,129.0555273
35.15254221,129.0263658
35.15612743,129.0573515
35.15327382,129.0580625
35.15264687,129.057405
35.16600833,129.0410106
35.15815611,129.0612331
35.15519293,129.0573913
35.15396267,129.0255731
35.14778375,129.054076
35.16253554,129.0589334
35.15987363,129.0577034
35.15075681,129.0574653
35.15113281,129.0237329
35.15535091,129.0565226
35.17398393,129.0732559
35.16033172,129.058812
35.158015,129.0607785
35.15934895,129.0596646
35.1817647,129.0468518
35.16008128,129.0588273
35.15546348,129.0558398
35.15520457,129.0551552
35.15117517,129.0238954
35.15352731,129.055473
35.18093563,129.0470662
35.18094486,129.0473998
35.16088971,129.0553591
35.15405876,129.0246929
35.18143165,129.0468442
35.16624913,129.0414219
35.17310403,129.0703518
35.1541898,129.055818
35.18175959,129.0466799
35.15791736,129.0607788
35.14446341,129.0598859
35.1741689,129.0739987
35.18216492,129.0474835
35.15391906,129.0564968
35.1531845,129.0581982
35.15467878,129.056944
35.15944347,129.0590587
35.17370407,129.0738315
35.16032304,129.056174
35.15232596,129.0246567
35.17506067,129.0762953
35.15815169,129.0563957
35.15470741,129.060917
35.15905856,129.0586992
35.14740081,129.058356
35.18207183,129.0478053
35.14309712,129.0595813
35.17295984,129.0719641
35.15367488,129.025559
35.15464298,129.0551538
35.16057537,129.0554063
35.15537068,129.0554017
35.15381667,129.0580442
35.17058675,129.0686562
35.18130437,129.0469862
35.15313505,129.0585458
35.16542997,129.0376013
35.15401757,129.0571361
35.15276122,129.057497
35.15509165,129.0575309
35.16061283,129.0558803
35.15410243,129.0580497
35.16010757,129.0584524
35.16800079,129.0512989
35.15938692,129.0591484
35.15485622,129.0610776
35.16106678,129.0557937
35.15222207,129.0571089
35.158015,129.0607785
35.15332402,129.0573239
35.15279887,129.0248957
35.15851332,129.0573645
35.15955632,129.0597885
35.15908303,129.0593484
35.15816684,129.0566436
35.15863301,129.0569654
35.15956011,129.0594061
35.15512236,129.0573216
35.18168675,129.046842
35.1548381,129.0615747
35.15425067,129.0580443
35.15211333,129.0241546
35.16054089,129.058052
35.15818907,129.0610315
35.1543007,129.0566087
35.14791282,129.0605604
35.15874817,129.0557739
35.15855575,129.0566123
35.1534656,129.0248658
35.15353131,129.0573421
35.15667157,129.0545621
35.15816684,129.0566436
35.16040187,129.0594491
35.17162611,129.0691843
35.16306245,129.0638537
35.15367428,129.057042
35.16057537,129.0554063
35.16030051,129.0578047
35.15939638,129.0574265
35.15412989,129.0609454
35.15200895,129.0581911
35.15930654,129.0561657
35.14700297,129.0579147
35.1485288,129.0208788
35.15786706,129.0661957
35.16580348,129.0415712
35.14740887,129.0601613
35.16008235,129.057459
35.1595919,129.0505609
35.17246237,129.0700989
35.1544947,129.0380238
35.16958967,129.0692633
35.15432113,129.0564575
35.17258364,129.0690468
35.15253073,129.0249032
35.17282202,129.0692307
35.15244231,129.049445
35.16602499,129.0411469
35.15270243,129.0585852
35.15463358,129.057497
35.15276122,129.057497
35.15796298,129.0484796
35.14817576,129.0675871
35.1586321,129.0570524
35.1548381,129.0615747
35.20955394,129.0038506
35.21003891,129.0069245
35.20548403,128.9961414
35.20529125,128.996342
35.21108339,129.0052
35.21027816,129.0037549
35.20928908,129.0050999
35.21078221,129.0061037
35.20947038,129.0048327
35.21039454,129.0044579
35.21017235,129.0037993
35.20910821,129.0376207
35.20911583,129.0373111
35.20947722,129.004991
35.20889732,129.0376147
35.21089202,129.0064588
35.21017235,129.0037993
35.20760504,128.9987884
35.205391,128.9963338
35.20780517,128.9985914
35.20754814,128.9981763
35.21035364,129.0040233
35.211145,129.0072157
35.21107542,129.0058091
35.20886003,129.0373225
35.21076914,129.0035334
35.20647932,128.9976327
35.20599137,128.9975518
35.20905258,129.0039879
35.21113163,129.006151
35.21043618,129.0030974
35.21055133,129.0048021
35.210867,129.0106321
35.20910187,129.0037147
35.20893013,129.0033078
35.20448053,128.9957394
35.20947882,129.003991
35.21091187,129.006893
35.21024753,129.0035637
35.21109322,129.0059424
35.20904162,129.004129
35.20879433,129.0034973
35.20892307,129.0035284
35.23463817,129.0104872
35.20925906,129.0033827
35.23519963,129.0116191
35.23519963,129.0116191
35.23451823,129.0096264
35.2342868,129.0114482
35.2342868,129.0114482
35.23417821,129.0123272
35.21027816,129.0037549
35.23558402,129.0106674
35.23417821,129.0123272
35.23535782,129.0106
35.2355,129.011311
35.23546231,129.0116742
35.2355,129.011311
35.23569888,129.0099339
35.23433447,129.0110464
35.21113344,129.0064647
35.2342868,129.0114482
35.23417821,129.0123272
35.23452703,129.0091997
35.23433447,129.0110464
35.23443995,129.0100744
35.23443995,129.0100744
35.21125201,129.0109159
35.23477048,129.0097717
35.23517074,129.0119983
35.23433447,129.0110464
35.23569888,129.0099339
35.23558402,129.0106674
35.21093762,129.0054007
35.21093762,129.0054007
35.21093762,129.0054007
35.21093762,129.0054007
35.23443995,129.0100744
35.23569888,129.0099339
35.21093762,129.0054007
35.23477048,129.0097717
35.20964747,129.0009143
35.20914104,129.0003955
35.2094974,129.0051761
35.23463817,129.0104872
35.23517074,129.0119983
35.21023647,129.0068685
35.20908246,129.0038482
35.2094974,129.0051761
35.23463817,129.0104872
35.21023647,129.0068685
35.21085693,129.0073287
35.20912778,129.0035672
35.20555968,128.996564
35.20925589,129.0026279
35.23471952,129.0101238
35.21012944,129.0076228
35.2102185,129.0077837
35.23558402,129.0106674
35.2101823,129.0073338
35.21089202,129.0064588
35.21033381,129.0047671
35.23451823,129.0096264
35.21093762,129.0054007
35.21073935,129.0059352
35.23569888,129.0099339
35.21064594,129.005418
35.20899823,129.0024898
35.21043854,129.0035606
35.20829499,129.0020831
35.20884252,129.0039315
35.21039454,129.0044579
35.20904162,129.004129
35.20754814,128.9981763
35.20876755,129.0043391
35.20905258,129.0039879
35.21039259,129.0043245
35.20908569,129.0022633
35.23443995,129.0100744
35.21017235,129.0037993
35.20905217,129.0026608
35.20905217,129.0026608
35.20905217,129.0026608
35.20899823,129.0024898
35.23519963,129.0116191
35.2075374,128.998486
35.23539147,129.0102364
35.20905217,129.0026608
35.20818152,129.0020563
35.21049378,129.0045836
35.20923491,129.0036738
35.20879433,129.0034973
35.20968237,129.036884
35.20244916,129.0043187
35.21009573,129.0375248
35.21119456,129.0299032
35.21211296,129.0145815
35.21400284,129.0357805
35.2109689,129.0304864
35.20510818,129.0042413
35.20322448,129.0043607
35.21097378,129.0105638
35.20460786,129.0044779
35.20445136,129.0040738
35.20348856,129.0043054
35.20612262,128.9972899
35.20012399,129.005587
35.21100891,129.0302227
35.21430905,129.0354216
35.20887095,129.0022436
35.21078221,129.0061037
35.21085582,129.0052652
35.20705062,128.9986394
35.21171135,129.0281048
35.21035663,129.0380809
35.23546231,129.0116742
35.23412417,129.0126325
35.2342868,129.0114482
35.21033995,129.0041835
35.23372205,129.0127376
35.20962953,129.0051338
35.21037428,129.0086118
35.20947571,129.0060825
35.2065638,128.9971413
35.21023729,129.0080674
35.23443995,129.0100744
35.21042603,129.0088595
35.23569888,129.0099339
35.23447949,129.0098065
35.21002699,129.0072226
35.20921597,129.0049831
35.21101374,129.005697
35.21040945,129.0087619
35.20991711,129.0059025
35.20982126,129.0062563
35.21168083,129.0093409
35.20971304,129.0067571
35.2102185,129.0077837
35.21034475,129.0084813
35.23614777,129.0093614
35.2355,129.011311
35.23392641,129.0112307
35.2342868,129.0114482
35.21066024,129.0064179
35.20912778,129.0035672
35.20690424,128.9974986
35.23443995,129.0100744
35.23443995,129.0100744
35.21093762,129.0054007
35.161216,128.9853747
35.16338136,128.9852012
35.16566513,128.9836688
35.16634919,128.9824026
35.1608416,128.985694
35.16169252,128.9863059
35.16574942,128.9831502
35.16199102,128.9807005
35.16689505,128.9837989
35.16513959,128.9812314
35.16291004,128.9873598
35.16169164,128.9816104
35.16684682,128.9816351
35.16472412,128.9845962
35.16428216,128.9849735
35.16395341,128.984773
35.16595967,128.9835068
35.16409335,128.9843374
35.16618596,128.9832841
35.16534137,128.9838545
35.16341366,128.9845746
35.16153865,128.9823486
35.1669865,128.9809982
35.16474425,128.9840942
35.16587947,128.983834
35.16584283,128.9835144
35.16545064,128.9840314
35.1627564,128.9854176
35.16579112,128.9833287
35.16454157,128.9842071
35.16302783,128.98643
35.16300893,128.9850607
35.16579006,128.9836021
35.16316637,128.9845431
35.16353653,128.9855168
35.16408102,128.9847792
35.16600107,128.9833652
35.16623825,128.9837873
35.16420973,128.9841998
35.16358443,128.9846946
35.16617312,128.9835756
35.1616878,128.9845603
35.15019644,129.0029538
35.16319966,128.9846666
35.16689164,128.9810893
35.15056958,129.0007853
35.1636726,128.9853887
35.15004077,129.0009244
35.1643718,128.9841037
35.16445661,128.984248
35.16345394,128.9854055
35.16522877,128.9836578
35.16492007,128.9812572
35.16463784,128.9832273
35.16364941,128.985815
35.16354527,128.9857906
35.16140766,128.984102
35.14999766,129.001063
35.16405477,128.9844705
35.16265531,128.9855729
35.16394771,128.9844515
35.16454797,128.9837309
35.16465261,128.9841636
35.16463255,128.9812676
35.16528182,128.9837654
35.16345942,128.9842522
35.16366214,128.9846506
35.16625815,128.9821933
35.16211501,128.9810546
35.16457071,128.9844441
35.16169164,128.9816104
35.16413949,128.9844582
35.15090127,129.0038655
35.16373242,128.9846115
35.16277005,128.9865009
35.16443876,128.9832889
35.1617081,128.9829927
35.16397525,128.9833983
35.16377657,128.9845514
35.16519903,128.9835182
35.16290099,128.9848991
35.16555767,128.9837393
35.1639636,128.9830547
35.16494501,128.983554
35.16329609,128.9866139
35.16145263,128.9856165
35.16377475,128.985086
35.15092787,129.0035447
35.16701081,128.9816926
35.16337116,128.9843706
35.1641777,128.9847113
35.16397357,128.9849816
35.16377475,128.985086
35.16323436,128.9852406
35.16365946,128.9843862
35.1652756,128.9833264
35.16290724,128.9853763
35.1632709,128.9848026
35.16538701,128.9833079
35.16358443,128.9846946
35.16377475,128.985086
35.16279264,128.9865948
35.1632709,128.9848026
35.17253382,128.9818243
35.19112357,128.9895894
35.16453544,128.9849419
35.15103496,129.0131256
35.15741222,128.9844418
35.1658044,128.9808864
35.15779044,128.9848517
35.15087131,128.9981918
35.19272703,128.992943
35.14214787,128.9879781
35.12936527,128.9715261
35.19196464,128.9925985
35.16365379,128.9841629
35.19264533,128.9866007
35.16116216,128.9854826
35.15903403,128.9871823
35.15754376,128.9847523
35.17496278,128.9844627
35.19306438,128.9930866
35.15853046,128.9840463
35.15724305,128.984816
35.15739467,128.9852062
35.19207528,128.9890258
35.19183657,128.9925464
35.15176352,128.9959943
35.12936343,128.9709135
35.1518526,128.9961915
35.15111037,128.9975773
35.18624127,128.9867884
35.15941214,128.9843425
35.15728171,128.9853998
35.19330169,128.9931858
35.19284455,128.9924959
35.1547042,128.9909956
35.15883836,128.9847639
35.16915517,128.9803898
35.15882244,128.9849196
35.12667071,128.9690646
35.16675001,128.9837917
35.17248505,128.9806592
35.15504865,128.9802144
35.16173783,128.9809888
35.16722855,128.9812927
35.15091534,129.0044571
35.19135827,128.9892732
35.15608637,128.9787433
35.14956568,129.0001949
35.19123356,128.9896286
35.15858137,128.9884058
35.15488253,128.9827993
35.19295729,128.9925411
35.19341718,128.9932357
35.14973155,129.0002633
35.13196442,128.9725518
35.12941835,128.9712101
35.15687477,128.9855383
35.16997635,128.9806398
35.15483563,128.9796422
35.1613104,128.9857121
35.17247271,128.9808154
35.17144396,128.9810199
35.15553251,128.9789715
35.1922801,128.9875849
35.18763054,128.9889237
35.15541428,128.9854456
35.15521239,128.9809646
35.16720789,128.9811585
35.16530173,128.9828735
35.16722867,128.9816138
35.15009414,129.0016942
35.1652756,128.9833264
35.16701081,128.9816926
35.15013989,129.0028614
35.15025044,129.0035171
35.16140766,128.984102
35.16364941,128.985815
35.16638008,128.9810582
35.15021831,129.0030495
35.16355995,128.986009
35.16355994,128.9849863
35.16269127,128.9858475
35.16417601,128.9848914
35.1649436,128.9814003
35.14973155,129.0002633
35.16534137,128.9838545
35.18733327,129.0820084
35.18732553,129.0822982
35.1872252,129.0824402
35.18750127,129.0829242
35.18735893,129.0821002
35.18783871,129.0820641
35.18689727,129.0829652
35.18746936,129.0820148
35.18537232,129.1073951
35.18662607,129.0831586
35.18482269,129.0820739
35.18635068,129.0829738
35.18467408,129.082135
35.18713524,129.080335
35.18729497,129.0829319
35.18709931,129.0826924
35.18634541,129.0832235
35.18759142,129.082928
35.1873801,129.0838001
35.18685946,129.0822263
35.18704235,129.0818297
35.1866423,129.0827369
35.18735893,129.0821002
35.18732278,129.0818771
35.18698383,129.0823162
35.18664005,129.0829558
35.18592375,129.0837774
35.18553662,129.0831319
35.18732433,129.0837046
35.18793903,129.0820548
35.18674681,129.0828553
35.18729497,129.0829319
35.18719413,129.1069549
35.18738944,129.0841766
35.18735608,129.0849131
35.18730638,129.0850168
35.1871307,129.0822107
35.18120388,129.0768184
35.18628845,129.0838964
35.18675722,129.083193
35.18556067,129.0835185
35.18783089,129.0822861
35.18768048,129.084207
35.18572598,129.0775185
35.18476657,129.1068046
35.18556149,129.0823353
35.18669692,129.1069534
35.18622323,129.082963
35.18784515,129.0819178
35.18643944,129.0834758
35.18810676,129.082618
35.18391019,129.0811019
35.18690285,129.0824095
35.18683057,129.1069497
35.18792948,129.0815047
35.18755502,129.0814956
35.18801906,129.0829102
35.18634545,129.0841825
35.18668247,129.0806555
35.18778431,129.0793604
35.1875772,129.0839233
35.18757727,129.0853925
35.18619691,129.0839864
35.1878292,129.0824042
35.18802874,129.0827506
35.18766598,129.0796973
35.18601477,129.0803073
35.18600015,129.0832545
35.18630091,129.0801787
35.18630091,129.0801787
35.18630091,129.0801787
35.18680552,129.0802421
35.18680552,129.0802421
35.18680552,129.0802421
35.18680552,129.0802421
35.18398467,129.0809694
35.18694526,129.0833195
35.18680552,129.0802421
35.18680552,129.0802421
35.18653548,129.0809748
35.18700579,129.0804852
35.18782821,129.0818381
35.18694526,129.0833195
35.18752581,129.0817999
35.18620719,129.08245
35.18677891,129.0804067
35.18677891,129.0804067
35.18680552,129.0802421
35.18677891,129.0804067
35.18781927,129.0825038
35.18677891,129.0804067
35.18677891,129.0804067
35.18768048,129.084207
35.1872252,129.0824402
35.18752581,129.0817999
35.18677891,129.0804067
35.18605365,129.0829388
35.18640865,129.0824722
35.18802495,129.0823675
35.18600015,129.0832545
35.18759741,129.0820757
35.18701221,129.0825985
35.18752581,129.0817999
35.18641133,129.07987
35.18760368,129.0819278
35.1855511,129.0801235
35.18641133,129.07987
35.18775127,129.0798297
35.18749322,129.0800295
35.18778431,129.0793604
35.18708257,129.082516
35.18623085,129.0792039
35.18735893,129.0821002
35.18611732,129.0833268
35.18802623,129.0818579
35.18690285,129.0824095
35.18722475,129.0808946
35.18700579,129.0804852
35.18700579,129.0804852
35.1875772,129.0839233
35.1873801,129.0838001
35.18800488,129.0806311
35.18749052,129.0852506
35.18677891,129.0804067
35.18800488,129.0806311
35.18677891,129.0804067
35.18677891,129.0804067
35.18808014,129.0821014
35.18677891,129.0804067
35.18677891,129.0804067
35.18060669,129.0776027
35.1740051,129.0928117
35.17413874,129.0916101
35.186288,129.0844348
35.18857531,129.0943031
35.18767551,129.1065108
35.18152082,129.0776789
35.18804681,129.0982443
35.1880635,129.1027811
35.18708257,129.082516
35.18818306,129.1027739
35.18798331,129.0965038
35.18839182,129.0950451
35.18800495,129.0963947
35.18440909,129.081894
35.17615721,129.0857092
35.18787899,129.1018535
35.1814165,129.078252
35.1883029,129.0967311
35.17430436,129.0921203
35.1885004,129.0685252
35.18251424,129.0717366
35.18192768,129.0707998
35.18992567,129.0911927
35.18766852,129.0986457
35.18765939,129.0988554
35.18751599,129.078242
35.18708411,129.0834703
35.18013474,129.1069151
35.18394753,129.0821299
35.1891789,129.0925843
35.17443547,129.0865714
35.18698386,129.0809077
35.19004628,129.0910089
35.18770846,129.0974908
35.18561844,129.0842468
35.1845715,129.0815154
35.18721603,129.0828338
35.18475821,129.0818526
35.18874202,129.1068415
35.18771432,129.0758328
35.18802737,129.1058655
35.18998437,129.0910969
